solution_id,source_id,num_selected_g_fov,mean_obs_time_g_fov,time_duration_g_fov,min_mag_g_fov,max_mag_g_fov,mean_mag_g_fov,median_mag_g_fov,range_mag_g_fov,std_dev_mag_g_fov,skewness_mag_g_fov,kurtosis_mag_g_fov,mad_mag_g_fov,abbe_mag_g_fov,iqr_mag_g_fov,num_selected_bp,mean_obs_time_bp,time_duration_bp,min_mag_bp,max_mag_bp,mean_mag_bp,median_mag_bp,range_mag_bp,std_dev_mag_bp,skewness_mag_bp,kurtosis_mag_bp,mad_mag_bp,abbe_mag_bp,iqr_mag_bp,num_selected_rp,mean_obs_time_rp,time_duration_rp,min_mag_rp,max_mag_rp,mean_mag_rp,median_mag_rp,range_mag_rp,std_dev_mag_rp,skewness_mag_rp,kurtosis_mag_rp,mad_mag_rp,abbe_mag_rp,iqr_mag_rp
369295549951641967,2027951173435143680,37,2024.5445910467968,544.2627768334178,6.319559181660566,7.1024689511620664,6.746510929952646,6.738226791094775,0.7829097695015008,0.28148935447579726,-0.1374174044315028,-1.4240402484029882,0.4131358531373307,0.5783034414448631,0.6045112092142197,34,2030.2701346236427,544.2627480040298,7.003854624184093,8.059253033798758,7.647302499437552,7.66922076563862,1.0553984096146642,0.355144040843825,-0.4683277641174946,-1.0186570600297447,0.44386303115055437,0.6588401668942294,0.598762130004026,34,2023.6742647215526,544.2627493959112,5.434351206940949,6.208429614385867,5.879030465107405,5.835774794518024,0.7740784074449181,0.23932764699526698,-0.016708409671630432,-1.4072379870164335,0.3117485005710312,0.6368508014530968,0.4668257344670934
369295551293819386,5250032958815432832,14,1984.6436625665538,610.2918156976475,2.93351376953893,3.5382340517412096,3.29438766567415,3.408021251278882,0.6047202822022797,0.23103079202232754,-0.3654123989419331,-1.8679941890707306,0.17482471621978934,0.707428297231667,0.43597657727039874,11,2010.2977970732259,610.2917872640678,3.7997621278708493,4.487951456531942,4.201681796091858,4.3089754598643175,0.6881893286610925,0.23677439081837856,-0.6223767051836057,-1.0330172903145436,0.16841442020484437,0.7871715210130439,0.40148488877199995,13,1996.6384958729109,610.2917889055448,2.5203375491016793,2.978420327645516,2.769028257379458,2.809605395366191,0.4580827785438366,0.1404952494104474,-0.4650878481265018,-0.9181680196413387,0.12375765659423846,0.7121645942075454,0.21451185312150756
369295551293819386,4092905375639902464,18,2039.47695137361,591.9497179025614,6.001877298978275,6.603290607016451,6.434134376923952,6.536024242812907,0.6014133080381754,0.20670462714912344,-1.183406615881323,0.05800157458691765,0.08371169556145364,0.6002417729361962,0.30029895436590337,18,2039.4772688852515,591.9497173088353,6.5885793431183295,7.365287357326078,7.151616791011787,7.2762806746751885,0.7767080142077489,0.2632758085921441,-1.2226820637506195,0.24920703256461516,0.10447183161223608,0.5731524157794452,0.3727027501929179,17,2035.8345657090752,591.949720350241,5.329573464034098,5.924832462292063,5.664768605001685,5.7413101419701,0.5952589982579646,0.19345525583425485,-0.6510212510900266,-0.9326947260686685,0.10319861724888421,0.5875742634050637,0.2952264917784717
369295551293819386,4267397694768545920,13,2065.5108088230786,551.7932447970338,6.198278670723511,7.041904398719343,6.855238749459046,6.9338046183275,0.8436257279958319,0.23618365946685765,-2.0649723840331093,4.751924766094205,0.15338145958845803,0.7687102605612678,0.21941737266852357,12,2079.2523801752423,551.7932443024197,7.4238823737016695,7.951690898540523,7.774995206785888,7.809839573319589,0.5278085248388535,0.17262110549765375,-0.8330134255553142,-0.37686226049050947,0.16655340650462871,0.9733483194516993,0.30265595984962346,14,2053.738295441372,551.7932469727075,5.470768262935515,6.15775416354435,5.959450955195753,6.046340745336931,0.6869859006088355,0.23279470925654663,-1.487448413447199,1.1016354138186162,0.1306910857349973,0.45881382124664566,0.176299595540506
369295549951641967,1870258975238302208,30,2041.6566327074793,542.5779409368743,5.743182234901134,6.430859672599567,6.169312115369478,6.217101629363285,0.6876774376984329,0.23045865202329305,-0.7559117509641918,-0.7301836407194426,0.20049108210913757,0.5974922008104864,0.3619221856239925,31,2042.9100630252935,542.5779407648256,6.325137408769606,7.194058924522594,6.815042991322673,6.901729959908646,0.8689215157529873,0.28856934833652487,-0.5034697972510616,-1.1431711491819996,0.29573763245298684,0.526710088739079,0.5140920189481797,35,2044.395344185333,542.5779412248971,5.076329334953325,5.678480857382208,5.423353015356829,5.468208989598306,0.6021515224288834,0.19522346767310167,-0.6194917606117374,-1.0326833059374256,0.21184605286617444,0.5956365842527616,0.3763391737912549
369295551293819386,4258436301367796480,14,2041.449981097707,587.503719795556,8.251902110380648,8.91538757480513,8.68391134739531,8.75763751031954,0.6634854644244825,0.23370189840443112,-0.44752816086778163,-1.3797739349529403,0.23303467823591534,0.8312986323210517,0.42570740423293074,14,2041.450294845199,587.5036955248329,9.279122601512398,10.18484654074243,9.888274419193062,10.021713026044342,0.9057239392300325,0.30935805231557384,-0.5808158657648722,-1.0902943073553744,0.23292782851110017,0.8917816037306621,0.5272180556645036,13,2066.1598610412557,587.4296997083588,7.3066521553590995,7.838378775771904,7.632393883710441,7.717993007380308,0.5317266204128046,0.20783151149982812,-0.2707786144140336,-1.9251971151528722,0.1784842072938823,0.7849444390241281,0.3961597694866761
369295549951641967,5835124087174043136,36,2033.4928195616621,607.7519164478363,5.93013123242952,6.437049599833443,6.141491899994822,6.083064233160947,0.506918367403923,0.1372838596070607,1.2354462827311765,0.4718173403333637,0.07481399608443941,0.9528821601112071,0.12289948635331882,35,2021.906013783518,607.7518880323166,6.4143840916115415,7.052344723385843,6.68040745903922,6.6321049670793535,0.6379606317743018,0.1735112654480802,1.0561355499264904,0.08387939761149865,0.1283417481830549,0.6586053512601882,0.19613001491338977,39,2024.0046933350213,607.7518900331061,5.269138556791155,5.738133335760512,5.4938111696459115,5.463373677031896,0.46899477896935693,0.11494681495418438,0.7376194247921138,0.28804785713267167,0.08067964978705434,0.853879825094101,0.10987630270665605
369295546864633574,4050309195613114624,10,2105.3156191578382,594.9631168256203,4.096995003749054,4.762078639297265,4.338908732399528,4.2457157517563076,0.6650836355482106,0.24265596767722494,0.8955665091393882,-0.7913801150310652,0.17688967756721327,0.5847576275548554,0.4303976605925719,10,2105.315936606951,594.96311642146,4.54701752502557,5.308670800655104,4.874389004424873,4.702423824356821,0.7616532756295342,0.2953017651683141,0.5793290396284374,-1.3310673149871426,0.26937587259790874,0.5208876554045988,0.5085758853675095,10,2066.672900069722,594.9631185765174,3.5868680403630755,4.226075094692359,3.9135348129933147,3.791939488963404,0.6392070543292832,0.24167792186042392,0.14802663793190565,-1.8000985319466574,0.2994702197553057,0.4214933664166523,0.45477227532903086
369295549951641967,428620663657823232,41,2065.5033568393296,629.521451407639,8.295629341879177,8.760452463244267,8.525472610731619,8.528165910960158,0.4648231213650895,0.16145707750388838,0.053046552391303535,-1.5027693126841264,0.2209910056796905,0.5747279087454051,0.29590711959201244,36,2081.649943124249,629.5214527755588,8.957792613806323,9.542803926722732,9.245548684211082,9.23651560128889,0.585011312916409,0.1948571082432794,0.0909378983109993,-1.3826093144870153,0.27060490645352897,0.7206379397472278,0.35592087207531264,37,2074.823817466792,629.5214539347228,7.524398844792206,7.938984794738566,7.711198167100752,7.681015269103362,0.41458594994636044,0.1369500952210792,0.21469687344454685,-1.5037865159840293,0.15670995229549664,0.7355026202421765,0.26756816597896815
369295549951641967,2011892703004353792,32,2035.3286799964474,632.5983283288608,10.437205549985054,10.886489973039632,10.693301569076421,10.713450496432284,0.4492844230545785,0.15549446677795425,-0.40696627716756006,-1.2206576332411037,0.17813697380434979,0.37067854551800683,0.2619113647080926,30,2051.60237472864,597.1568949515763,11.120237685224792,11.697503091986672,11.446140504054531,11.450408492478212,0.5772654067618799,0.19961247044949418,-0.4261470102382581,-1.2253655447745946,0.2624136854140812,0.38535697895609633,0.35399068224595354,31,2029.5812380147836,632.5982956335879,9.652603545889043,10.02844255853555,9.863889627003642,9.891566919510828,0.375839012646507,0.12585322777785982,-0.30789601497419977,-1.2482376127191497,0.16193851197536227,0.44751658435970576,0.21236623568328028
